DatGeracaoConjuntoDados;IdeConjUnidConsumidoras;CodMunicipio;NomMunicipio;SigUF
2026-07-05;564;3553401;Tanabi;SP
2026-07-05;565;4202404;Blumenau;SC
2026-07-05;565;4205902;Gaspar;SC
2026-07-05;565;4207502;Indaial;SC
2026-07-05;568;4321204;Taquara;RS
2026-07-05;569;4319802;São Vicente do Sul;RS
2026-07-05;570;4303400;Caiçara;RS
2026-07-05;571;3203304;Mantenópolis;ES
2026-07-05;572;5201108;Anápolis;GO
2026-07-05;573;4322350;União da Serra;RS
2026-07-05;574;2916302;Itapebi;BA
2026-07-05;577;4312609;Muçum;RS
2026-07-05;579;2303303;Cariús;CE
2026-07-05;579;2305407;Icó;CE
2026-07-05;579;2305506;Iguatu;CE
2026-07-05;579;2307403;Jucás;CE
2026-07-05;579;2311355;Quixelô;CE
2026-07-05;581;3302270;Japeri;RJ
2026-07-05;581;3302908;Miguel Pereira;RJ
2026-07-05;581;3303500;Nova Iguaçu;RJ
2026-07-05;581;3304144;Queimados;RJ
2026-07-05;582;2909109;Coribe;BA
2026-07-05;583;2900108;Abaíra;BA
2026-07-05;583;2924306;Piatã;BA
2026-07-05;584;3507753;Brejo Alegre;SP
2026-07-05;584;3517109;Glicério;SP
2026-07-05;585;2923506;Palmeiras;BA
2026-07-05;586;2900900;Almadina;BA
2026-07-05;586;2908002;Coaraci;BA
2026-07-05;586;2916609;Itapitanga;BA
2026-07-05;588;3542404;Regente Feijó;SP
2026-07-05;589;3150109;Piau;MG
2026-07-05;590;4307104;Herval;RS
2026-07-05;591;4320305;Selbach;RS
2026-07-05;593;4321501;Torres;RS
2026-07-05;594;5006903;Porto Murtinho;MS
2026-07-05;595;4313706;Palmeira das Missões;RS
2026-07-05;596;3541307;Presidente Epitácio;SP
2026-07-05;597;4301107;Arroio dos Ratos;RS
2026-07-05;599;4314159;Paverama;RS
2026-07-05;600;3163102;São José da Varginha;MG
2026-07-05;601;3111606;Campos Gerais;MG
2026-07-05;604;4318408;São Jerônimo;RS
2026-07-05;606;3161007;São Domingos do Prata;MG
2026-07-05;607;2401602;Bento Fernandes;RN
2026-07-05;607;2405108;Jandaíra;RN
2026-07-05;607;2405504;Jardim de Angicos;RN
2026-07-05;607;2405801;João Câmara;RN
2026-07-05;607;2409704;Pedro Avelino;RN
2026-07-05;607;2410108;Poço Branco;RN
2026-07-05;607;2410405;Pureza;RN
2026-07-05;607;2414407;Touros;RN
2026-07-05;608;4302352;Bom Princípio;RS
2026-07-05;610;3302205;Itaperuna;RJ
2026-07-05;610;3303005;Miracema;RJ
2026-07-05;610;3304706;Santo Antônio de Pádua;RJ
2026-07-05;611;3157807;Santa Luzia;MG
2026-07-05;612;4318507;São José do Norte;RS
2026-07-05;614;4301503;Augusto Pestana;RS
2026-07-05;615;3168903;Tiros;MG
2026-07-05;616;3123007;Dores de Campos;MG
2026-07-05;618;2307650;Maracanaú;CE
2026-07-05;619;2503407;Cacimba de Areia;PB
2026-07-05;621;3146206;Ouro Verde de Minas;MG
2026-07-05;623;3510401;Capivari;SP
2026-07-05;623;3530904;Mombuca;SP
2026-07-05;623;3542107;Rafard;SP
2026-07-05;625;4319752;São Vendelino;RS
2026-07-05;626;5201108;Anápolis;GO
2026-07-05;627;2306108;Irauçuba;CE
2026-07-05;627;2306306;Itapajé;CE
2026-07-05;627;2306405;Itapipoca;CE
2026-07-05;627;2313351;Tejuçuoca;CE
2026-07-05;627;2313807;Uruburetama;CE
2026-07-05;628;4321709;Três Coroas;RS
2026-07-05;629;3509106;Caiuá;SP
2026-07-05;630;3171006;Vazante;MG
2026-07-05;631;4315107;Porto Xavier;RS
2026-07-05;633;3109402;Buritizeiro;MG
2026-07-05;635;2206605;Monte Alegre do Piauí;PI
2026-07-05;636;3515129;Emilianópolis;SP
2026-07-05;636;3541208;Presidente Bernardes;SP
2026-07-05;637;3501608;Americana;SP
2026-07-05;639;2408953;Rio do Fogo;RN
2026-07-05;639;2410405;Pureza;RN
2026-07-05;639;2414407;Touros;RN
2026-07-05;641;3121407;Desterro de Entre Rios;MG
2026-07-05;645;4208104;Itaiópolis;SC
2026-07-05;645;4210100;Mafra;SC
2026-07-05;645;4212205;Papanduva;SC
2026-07-05;645;4215679;Santa Terezinha;SC
2026-07-05;647;2500536;Alcantil;PB
2026-07-05;647;2501708;Barra de São Miguel;PB
2026-07-05;647;2512788;Riacho de Santo Antônio;PB
2026-07-05;648;2403509;Espírito Santo;RN
2026-07-05;648;2409209;Passagem;RN
2026-07-05;648;2414704;Várzea;RN
2026-07-05;649;5202502;Aruanã;GO
2026-07-05;650;3122454;Divisópolis;MG
2026-07-05;651;3152907;Pratápolis;MG
2026-07-05;653;5211305;Itarumã;GO
2026-07-05;654;3549706;São José do Rio Pardo;SP
2026-07-05;656;2514602;São José do Bonfim;PB
2026-07-05;657;3110707;Cambuquira;MG
2026-07-05;659;3539301;Pirassununga;SP
2026-07-05;660;4309100;Gramado;RS
2026-07-05;662;4321352;Tavares;RS
2026-07-05;663;4305124;Cerrito;RS
2026-07-05;664;2926608;Ribeira do Pombal;BA
2026-07-05;665;3161304;São Francisco de Sales;MG
2026-07-05;666;3106903;Bicas;MG
2026-07-05;669;4318804;São Lourenço do Sul;RS
2026-07-05;670;2401404;Baía Formosa;RN
2026-07-05;670;2402204;Canguaretama;RN
2026-07-05;672;5204706;Campinorte;GO
2026-07-05;673;3165404;Sapucaí-Mirim;MG
2026-07-05;675;2403251;Parnamirim;RN
2026-07-05;678;4314050;Parobé;RS
2026-07-05;679;5201108;Anápolis;GO
2026-07-05;680;3510203;Capão Bonito;SP
2026-07-05;680;3543253;Ribeirão Grande;SP
2026-07-05;681;5003454;Deodápolis;MS
2026-07-05;682;3533403;Nova Odessa;SP
2026-07-05;683;3530201;Mirante do Paranapanema;SP
2026-07-05;683;3554300;Teodoro Sampaio;SP
2026-07-05;686;4323804;Xangri-lá;RS
2026-07-05;687;3160603;Santo Hipólito;MG
2026-07-05;688;3150703;Pirajuba;MG
2026-07-05;690;5208707;Goiânia;GO
2026-07-05;691;4319703;São Valentim;RS
2026-07-05;692;5005681;Mundo Novo;MS
2026-07-05;693;2515500;Serra Branca;PB
2026-07-05;694;4313656;Palmares do Sul;RS
2026-07-05;695;4323101;Vicente Dutra;RS
2026-07-05;697;3124609;Estrela Dalva;MG
2026-07-05;698;3203320;Marataízes;ES
2026-07-05;698;3204302;Presidente Kennedy;ES
2026-07-05;700;2930204;Sento Sé;BA
2026-07-05;701;3171907;Virgolândia;MG
2026-07-05;702;3300902;Cambuci;RJ
2026-07-05;702;3302056;Italva;RJ
2026-07-05;703;3121308;Descoberto;MG
2026-07-05;703;3132602;Itamarati de Minas;MG
2026-07-05;704;4323507;Vista Alegre;RS
2026-07-05;705;3301900;Itaboraí;RJ
2026-07-05;706;3301801;Engenheiro Paulo de Frontin;RJ
2026-07-05;708;3202207;Fundão;ES
2026-07-05;708;3205002;Serra;ES
2026-07-05;709;4313003;Nova Bréscia;RS
2026-07-05;710;3119955;Córrego Fundo;MG
2026-07-05;711;2907103;Carinhanha;BA
2026-07-05;711;2910776;Feira da Mata;BA
2026-07-05;711;2917334;Iuiú;BA
2026-07-05;711;2920205;Malhada;BA
2026-07-05;714;2201945;Boqueirão do Piauí;PI
2026-07-05;714;2202208;Campo Maior;PI
2026-07-05;714;2206753;Nossa Senhora de Nazaré;PI
2026-07-05;715;3142403;Moema;MG
2026-07-05;716;2904001;Boninal;BA
2026-07-05;717;4309902;Ibiraiaras;RS
2026-07-05;718;2502508;Boqueirão;PB
2026-07-05;718;2504355;Caturité;PB
2026-07-05;719;4312617;Muitos Capões;RS
2026-07-05;720;4301404;Arvorezinha;RS
2026-07-05;721;2912301;Ibicuí;BA
2026-07-05;721;2913507;Iguaí;BA
2026-07-05;721;2922706;Nova Canaã;BA
2026-07-05;722;3151008;Piranguinho;MG
2026-07-05;723;3133808;Itaúna;MG
2026-07-05;724;4302600;Braga;RS
2026-07-05;727;2300200;Acaraú;CE
2026-07-05;727;2300754;Amontada;CE
2026-07-05;727;2302305;Bela Cruz;CE
2026-07-05;727;2302602;Camocim;CE
2026-07-05;727;2304251;Cruz;CE
2026-07-05;727;2306553;Itarema;CE
2026-07-05;727;2307254;Jijoca de Jericoacoara;CE
2026-07-05;730;5007976;Taquarussu;MS
2026-07-05;731;4200101;Abelardo Luz;SC
2026-07-05;731;4204459;Coronel Martins;SC
2026-07-05;731;4205431;Formosa do Sul;SC
2026-07-05;731;4205605;Galvão;SC
2026-07-05;731;4207684;Ipuaçu;SC
2026-07-05;731;4209177;Jupiá;SC
2026-07-05;731;4211652;Novo Horizonte;SC
2026-07-05;731;4214201;Quilombo;SC
2026-07-05;731;4216107;São Domingos;SC
2026-07-05;731;4216909;São Lourenço do Oeste;SC
2026-07-05;731;4219507;Xanxerê;SC
2026-07-05;732;5106455;Planalto da Serra;MT
2026-07-05;734;3303401;Nova Friburgo;RJ
2026-07-05;736;1706506;Darcinópolis;TO
2026-07-05;736;1717206;Piraquê;TO
2026-07-05;736;1722081;Wanderlândia;TO
2026-07-05;736;1722107;Xambioá;TO
2026-07-05;737;3508702;Caconde;SP
2026-07-05;738;3127388;Goianá;MG
2026-07-05;740;3138401;Leopoldina;MG
2026-07-05;740;3154101;Recreio;MG
2026-07-05;741;3117836;Cônego Marinho;MG
2026-07-05;742;4202008;Balneário Camboriú;SC
2026-07-05;742;4202453;Bombinhas;SC
2026-07-05;742;4208302;Itapema;SC
2026-07-05;742;4213500;Porto Belo;SC
2026-07-05;745;3113701;Carlos Chagas;MG
2026-07-05;746;2303402;Carnaubal;CE
2026-07-05;746;2304509;Frecheirinha;CE
2026-07-05;746;2305308;Ibiapina;CE
2026-07-05;746;2309003;Mucambo;CE
2026-07-05;746;2312304;São Benedito;CE
2026-07-05;746;2313609;Ubajara;CE
2026-07-05;747;4203600;Campos Novos;SC
2026-07-05;747;4203907;Capinzal;SC
2026-07-05;747;4207601;Ipira;SC
2026-07-05;747;4209201;Lacerdópolis;SC
2026-07-05;747;4211801;Ouro;SC
2026-07-05;747;4213104;Piratuba;SC
2026-07-05;748;2500205;Aguiar;PB
2026-07-05;749;2911105;Formosa do Rio Preto;BA
2026-07-05;749;2920452;Mansidão;BA
2026-07-05;749;2926202;Riachão das Neves;BA
2026-07-05;749;2928406;Santa Rita de Cássia;BA
2026-07-05;750;4321956;Trindade do Sul;RS
2026-07-05;751;2921005;Mata de São João;BA
2026-07-05;753;2904209;Botuporã;BA
2026-07-05;753;2907558;Caturama;BA
2026-07-05;753;2926905;Rio do Pires;BA
2026-07-05;753;2931053;Tanque Novo;BA
2026-07-05;754;4320503;Sertão;RS
2026-07-05;756;5102637;Campo Novo do Parecis;MT
2026-07-05;759;2904506;Brotas de Macaúbas;BA
2026-07-05;762;2928109;Santa Maria da Vitória;BA
2026-07-05;763;5203500;Bom Jesus;GO
2026-07-05;766;4311502;Lavras do Sul;RS
2026-07-05;767;2928604;Santo Amaro;BA
2026-07-05;769;4304663;Capão do Leão;RS
2026-07-05;771;3133105;Itanhandu;MG
2026-07-05;772;5209937;Inaciolândia;GO
2026-07-05;773;4308052;Faxinalzinho;RS
2026-07-05;775;5100300;Alto Araguaia;MT
2026-07-05;776;3132305;Itaipé;MG
2026-07-05;778;3127404;Gonçalves;MG
2026-07-05;779;5218003;Porangatu;GO
2026-07-05;781;4301958;Barra Funda;RS
2026-07-05;782;3139706;Maravilhas;MG
2026-07-05;783;2302602;Camocim;CE
2026-07-05;783;2304707;Granja;CE
2026-07-05;784;5300108;Brasília;DF
2026-07-05;785;4320552;Sertão Santana;RS
2026-07-05;787;3115300;Cataguases;MG
2026-07-05;787;3158409;Santana de Cataguases;MG
2026-07-05;789;5215256;Novo Planalto;GO
2026-07-05;790;4322327;Turuçu;RS
2026-07-05;795;3143153;Monte Formoso;MG
2026-07-05;796;2404408;Grossos;RN
2026-07-05;796;2411056;Tibau;RN
2026-07-05;799;3303609;Paracambi;RJ
2026-07-05;801;4300802;Antônio Prado;RS
2026-07-05;802;3145059;Nova Porteirinha;MG
2026-07-05;803;3200359;Alto Rio Novo;ES
2026-07-05;804;3170602;Vargem Bonita;MG
2026-07-05;805;4313375;Nova Santa Rita;RS
2026-07-05;806;3107604;Bom Jesus da Penha;MG
2026-07-05;807;5300108;Brasília;DF
2026-07-05;811;4308078;Fazenda Vilanova;RS
2026-07-05;812;2923001;Nova Viçosa;BA
2026-07-05;813;3515202;Estrela D'Oeste;SP
2026-07-05;813;3515509;Fernandópolis;SP
2026-07-05;813;3528205;Macedônia;SP
2026-07-05;813;3529609;Meridiano;SP
2026-07-05;813;3536901;Pedranópolis;SP
2026-07-05;813;3549201;São João das Duas Pontes;SP
2026-07-05;814;3143005;Monte Belo;MG
2026-07-05;815;3510807;Casa Branca;SP
2026-07-05;818;3115102;Cássia;MG
2026-07-05;819;3154457;Riachinho;MG
2026-07-05;820;4306502;Dom Feliciano;RS
2026-07-05;821;4305975;Coxilha;RS
2026-07-05;822;5300108;Brasília;DF
2026-07-05;823;3138104;Lassance;MG
2026-07-05;824;3116100;Chapada do Norte;MG
2026-07-05;825;2202406;Capitão de Campos;PI
2026-07-05;825;2202711;Cocal de Telha;PI
2026-07-05;826;4321006;Tapera;RS
2026-07-05;827;3104601;Astolfo Dutra;MG
2026-07-05;829;3526407;Laranjal Paulista;SP
2026-07-05;829;3537503;Pereiras;SP
2026-07-05;829;3554508;Tietê;SP
2026-07-05;830;3120300;Cristália;MG
2026-07-05;831;3170305;Umburatiba;MG
2026-07-05;833;3130200;Igaratinga;MG
2026-07-05;834;1705102;Chapada da Natividade;TO
2026-07-05;834;1714203;Natividade;TO
2026-07-05;835;4307302;Erval Seco;RS
2026-07-05;836;3140506;Martinho Campos;MG
2026-07-05;837;5214002;Mozarlândia;GO
2026-07-05;840;2404705;Ipanguaçu;RN
2026-07-05;842;5217104;Piracanjuba;GO
2026-07-05;843;4322558;Vanini;RS
2026-07-05;844;4306924;Engenho Velho;RS
2026-07-05;845;4311239;Lagoa Bonita do Sul;RS
2026-07-05;845;4320701;Sobradinho;RS
2026-07-05;846;2414407;Touros;RN
2026-07-05;847;5007505;Rochedo;MS
2026-07-05;848;4322541;Vale Real;RS
2026-07-05;850;5212501;Luziânia;GO
2026-07-05;851;3526100;Juquiá;SP
2026-07-05;851;3529906;Miracatu;SP
2026-07-05;852;2404200;Goianinha;RN
2026-07-05;852;2412203;São José de Mipibu;RN
2026-07-05;855;3505203;Bariri;SP
2026-07-05;855;3522000;Itaju;SP
2026-07-05;857;3110905;Campanha;MG
2026-07-05;860;3204401;Rio Novo do Sul;ES
2026-07-05;863;3504008;Assis;SP
2026-07-05;865;4318804;São Lourenço do Sul;RS
2026-07-05;867;3119807;Córrego Danta;MG
2026-07-05;869;2404200;Goianinha;RN
2026-07-05;869;2414209;Tibau do Sul;RN
2026-07-05;871;4313375;Nova Santa Rita;RS
2026-07-05;872;3201100;Bom Jesus do Norte;ES
2026-07-05;873;5106109;Nossa Senhora do Livramento;MT
2026-07-05;875;2917003;Itiúba;BA
2026-07-05;876;3124807;Estrela do Sul;MG
2026-07-05;877;3170909;Varzelândia;MG
2026-07-05;878;3506003;Bauru;SP
2026-07-05;878;3536703;Pederneiras;SP
2026-07-05;878;3539400;Piratininga;SP
2026-07-05;881;5003702;Dourados;MS
2026-07-05;882;2933604;Xique-Xique;BA
2026-07-05;883;3122207;Divinolândia de Minas;MG
2026-07-05;884;2920601;Maragogipe;BA
2026-07-05;885;3200169;Água Doce do Norte;ES
2026-07-05;885;3203304;Mantenópolis;ES
2026-07-05;886;3122801;Dom Viçoso;MG
2026-07-05;889;3525508;Joanópolis;SP
2026-07-05;889;3538600;Piracaia;SP
2026-07-05;890;4303707;Campina das Missões;RS
2026-07-05;891;3151701;Poço Fundo;MG
2026-07-05;892;3103009;Antônio Dias;MG
2026-07-05;894;4308805;General Câmara;RS
2026-07-05;895;5204607;Campestre de Goiás;GO
2026-07-05;896;3145901;Ouro Branco;MG
2026-07-05;897;4304606;Canoas;RS
2026-07-05;899;3162252;São João da Lagoa;MG
2026-07-05;900;3508801;Cafelândia;SP
2026-07-05;900;3544608;Sabino;SP
2026-07-05;901;3157708;Santa Juliana;MG
2026-07-05;905;5220603;Silvânia;GO
2026-07-05;909;4313391;Novo Cabrais;RS
2026-07-05;910;3516507;Gabriel Monteiro;SP
2026-07-05;910;3537701;Piacatu;SP
2026-07-05;910;3548401;Santópolis do Aguapeí;SP
2026-07-05;913;4310330;Imbé;RS
2026-07-05;914;3158706;Santana do Garambéu;MG
2026-07-05;915;4315453;Relvado;RS
2026-07-05;916;3302007;Itaguaí;RJ
2026-07-05;917;5208707;Goiânia;GO
2026-07-05;918;5106703;Ponte Branca;MT
2026-07-05;919;3167400;Silvianópolis;MG
2026-07-05;922;1501782;Breu Branco;PA
2026-07-05;922;1503093;Goianésia do Pará;PA
2026-07-05;922;1505064;Novo Repartimento;PA
2026-07-05;922;1505486;Pacajá;PA
2026-07-05;922;1508100;Tucuruí;PA
2026-07-05;923;2504009;Campina Grande;PB
2026-07-05;924;3515186;Espírito Santo do Pinhal;SP
2026-07-05;924;3530706;Mogi Guaçu;SP
2026-07-05;924;3548104;Santo Antônio do Jardim;SP
2026-07-05;926;4311791;Maratá;RS
2026-07-05;927;5215306;Orizona;GO
2026-07-05;928;3120151;Crisólita;MG
2026-07-05;929;3108255;Bonito de Minas;MG
2026-07-05;930;3147907;Passos;MG
2026-07-05;931;3141108;Matozinhos;MG
2026-07-05;934;2301000;Aquiraz;CE
2026-07-05;934;2304285;Eusébio;CE
2026-07-05;934;2306256;Itaitinga;CE
2026-07-05;935;2911402;Glória;BA
2026-07-05;936;2911006;Floresta Azul;BA
2026-07-05;936;2912103;Ibicaraí;BA
2026-07-05;937;3162203;São João Batista do Glória;MG
2026-07-05;938;3155405;Rio Novo;MG
2026-07-05;940;3151305;Piraúba;MG
2026-07-05;941;4312500;Mostardas;RS
2026-07-05;942;3130101;Igarapé;MG
2026-07-05;944;4312005;Mariano Moro;RS
2026-07-05;945;2201960;Brasileira;PI
2026-07-05;945;2208403;Piripiri;PI
2026-07-05;946;3200607;Aracruz;ES
2026-07-05;948;4209607;Lauro Muller;SC
2026-07-05;949;4302451;Boqueirão do Leão;RS
2026-07-05;950;4308201;Flores da Cunha;RS
2026-07-05;952;3511607;Cesário Lange;SP
2026-07-05;953;2516607;Tavares;PB
2026-07-05;954;3126000;Florestal;MG
2026-07-05;955;3205176;Vila Valério;ES
2026-07-05;957;3162450;São João das Missões;MG
2026-07-05;958;4200804;Anchieta;SC
2026-07-05;958;4202099;Barra Bonita;SC
2026-07-05;958;4204905;Descanso;SC
2026-07-05;958;4210506;Maravilha;SC
2026-07-05;958;4215208;Romelândia;SC
2026-07-05;958;4215687;Santa Terezinha do Progresso;SC
2026-07-05;958;4217154;São Miguel da Boa Vista;SC
2026-07-05;958;4217204;São Miguel do Oeste;SC
2026-07-05;958;4217956;Tigrinhos;SC
2026-07-05;960;5209291;Guaraíta;GO
2026-07-05;960;5211206;Itapuranga;GO
2026-07-05;961;3162807;São João Evangelista;MG
2026-07-05;963;5004601;Itaquiraí;MS
2026-07-05;964;3537107;Pedreira;SP
2026-07-05;965;4201273;Arabutã;SC
2026-07-05;965;4201653;Arvoredo;SC
2026-07-05;965;4204301;Concórdia;SC
2026-07-05;965;4207700;Ipumirim;SC
2026-07-05;965;4208005;Itá;SC
2026-07-05;965;4209854;Lindóia do Sul;SC
2026-07-05;965;4211876;Paial;SC
2026-07-05;965;4217501;Seara;SC
2026-07-05;965;4219606;Xavantina;SC
2026-07-05;966;3540705;Porto Ferreira;SP
2026-07-05;969;4311775;Maquiné;RS
2026-07-05;970;5001102;Aquidauana;MS
2026-07-05;971;4315701;Rio Pardo;RS
2026-07-05;972;4312153;Mato Leitão;RS
2026-07-05;974;3304557;Rio de Janeiro;RJ
2026-07-05;976;3515400;Fartura;SP
2026-07-05;977;3515905;Floreal;SP
2026-07-05;977;3516804;Gastão Vidigal;SP
2026-07-05;977;3527256;Lourdes;SP
2026-07-05;977;3528304;Magda;SP
2026-07-05;977;3531001;Monções;SP
2026-07-05;977;3532603;Nhandeara;SP
2026-07-05;977;3533304;Nova Luzitânia;SP
2026-07-05;977;3551306;Sebastianópolis do Sul;SP
2026-07-05;978;4314209;Pedro Osório;RS
2026-07-05;979;4304804;Carlos Barbosa;RS
2026-07-05;980;5222005;Vianópolis;GO
2026-07-05;982;2409902;Pendências;RN
2026-07-05;983;5000807;Anaurilândia;MS
2026-07-05;985;4316402;Rosário do Sul;RS
2026-07-05;986;3556404;Vargem Grande do Sul;SP
2026-07-05;987;5007976;Taquarussu;MS
2026-07-05;988;3548906;São Carlos;SP
2026-07-05;990;4313805;Palmitinho;RS
2026-07-05;991;3157278;Santa Bárbara do Monte Verde;MG
2026-07-05;993;4322327;Turuçu;RS
2026-07-05;994;3136702;Juiz de Fora;MG
2026-07-05;997;3168051;Taparuba;MG
2026-07-05;998;2900801;Alcobaça;BA
2026-07-05;998;2925501;Prado;BA
2026-07-05;999;2900207;Abaré;BA
2026-07-05;1000;3154606;Ribeirão das Neves;MG
2026-07-05;1003;3501509;Alvinlândia;SP
2026-07-05;1003;3509809;Campos Novos Paulista;SP
2026-07-05;1003;3527801;Lupércio;SP
2026-07-05;1003;3529005;Marília;SP
2026-07-05;1003;3533700;Ocauçu;SP
2026-07-05;1004;3200508;Apiacá;ES
2026-07-05;1004;3203403;Mimoso do Sul;ES
2026-07-05;1005;5003702;Dourados;MS
2026-07-05;1006;4318432;São João do Polêsine;RS
2026-07-05;1007;4209904;Lontras;SC
2026-07-05;1007;4214805;Rio do Sul;SC
2026-07-05;1008;2303709;Caucaia;CE
2026-07-05;1008;2312403;São Gonçalo do Amarante;CE
2026-07-05;1009;3119609;Coronel Pacheco;MG
2026-07-05;1013;2515005;São Miguel de Taipu;PB
2026-07-05;1015;3135050;Jaíba;MG
2026-07-05;1016;4311403;Lajeado;RS
2026-07-05;1017;2906402;Candeal;BA
2026-07-05;1018;3166402;Seritinga;MG
2026-07-05;1020;5002951;Chapadão do Sul;MS
2026-07-05;1021;2907905;Cipó;BA
2026-07-05;1022;3146750;Palmópolis;MG
2026-07-05;1023;3529203;Martinópolis;SP
2026-07-05;1025;3106655;Berizal;MG
2026-07-05;1027;5209952;Indiara;GO
2026-07-05;1028;2917706;Jaguarari;BA
2026-07-05;1029;5000203;Água Clara;MS
2026-07-05;1030;3511102;Catanduva;SP
2026-07-05;1032;3522653;Itapirapuã Paulista;SP
2026-07-05;1032;3542800;Ribeira;SP
2026-07-05;1033;4307559;Estação;RS
2026-07-05;1034;3114402;Carmo do Rio Claro;MG
2026-07-05;1036;4109401;Guarapuava;PR
2026-07-05;1038;2401503;Barcelona;RN
2026-07-05;1038;2401909;Caiçara do Rio do Vento;RN
2026-07-05;1038;2406403;Lagoa de Velhos;RN
2026-07-05;1038;2410900;Riachuelo;RN
2026-07-05;1038;2411106;Ruy Barbosa;RN
2026-07-05;1038;2412609;São Paulo do Potengi;RN
2026-07-05;1038;2412906;São Tomé;RN
2026-07-05;1039;3159001;Santana do Riacho;MG
2026-07-05;1042;4314068;Passa Sete;RS
2026-07-05;1043;3529500;Mendonça;SP
2026-07-05;1044;3202801;Itapemirim;ES
2026-07-05;1045;3169505;Tumiritinga;MG
2026-07-05;1046;3302908;Miguel Pereira;RJ
2026-07-05;1046;3303856;Paty do Alferes;RJ
2026-07-05;1046;3306206;Vassouras;RJ
2026-07-05;1047;2401859;Caiçara do Norte;RN
2026-07-05;1047;2404101;Galinhos;RN
2026-07-05;1047;2408805;Parazinho;RN
2026-07-05;1047;2409506;Pedra Grande;RN
2026-07-05;1047;2411601;São Bento do Norte;RN
2026-07-05;1047;2414407;Touros;RN
2026-07-05;1048;3302403;Macaé;RJ
2026-07-05;1050;3203163;Laranja da Terra;ES
2026-07-05;1051;4310579;Itapuca;RS
2026-07-05;1052;2915502;Itajuípe;BA
2026-07-05;1052;2932705;Uruçuca;BA
2026-07-05;1053;2201919;Bom Princípio do Piauí;PI
2026-07-05;1053;2202000;Buriti dos Lopes;PI
2026-07-05;1053;2202539;Caraúbas do Piauí;PI
2026-07-05;1053;2202653;Caxingó;PI
2026-07-05;1053;2202703;Cocal;PI
2026-07-05;1053;2202729;Cocal dos Alves;PI
2026-07-05;1054;3152006;Pompéu;MG
2026-07-05;1056;3539707;Platina;SP
2026-07-05;1057;2203701;Esperantina;PI
2026-07-05;1057;2206670;Morro do Chapéu do Piauí;PI
2026-07-05;1058;2917706;Jaguarari;BA
2026-07-05;1059;4321667;Três Cachoeiras;RS
2026-07-05;1061;5207501;Estrela do Norte;GO
2026-07-05;1062;4109401;Guarapuava;PR
2026-07-05;1063;2506509;Gurjão;PB
2026-07-05;1064;5002902;Cassilândia;MS
2026-07-05;1065;3127503;Gonzaga;MG
2026-07-05;1066;5213806;Morrinhos;GO
2026-07-05;1067;3135308;Japaraíba;MG
2026-07-05;1069;5210109;Ipameri;GO
2026-07-05;1070;3542206;Rancharia;SP
2026-07-05;1071;4317400;Santiago;RS
2026-07-05;1073;4309753;Ibarama;RS
2026-07-05;1075;3526902;Limeira;SP
2026-07-05;1077;3152170;Ponto dos Volantes;MG
2026-07-05;1078;3138351;Leme do Prado;MG
2026-07-05;1080;3131604;Iraí de Minas;MG
2026-07-05;1081;4201406;Araranguá;SC
2026-07-05;1081;4210407;Maracajá;SC
2026-07-05;1082;4300638;Amaral Ferrador;RS
2026-07-05;1084;4310553;Itacurubi;RS
2026-07-05;1087;4201604;Arroio Trinta;SC
2026-07-05;1087;4207577;Iomerê;SC
2026-07-05;1087;4210050;Macieira;SC
2026-07-05;1087;4215406;Salto Veloso;SC
2026-07-05;1087;4219309;Videira;SC
2026-07-05;1090;2515203;São Sebastião do Umbuzeiro;PB
2026-07-05;1091;3146107;Ouro Preto;MG
2026-07-05;1092;3138401;Leopoldina;MG
2026-07-05;1093;3200201;Alegre;ES
2026-07-05;1093;3201407;Castelo;ES
2026-07-05;1094;4309951;Ibirapuitã;RS
2026-07-05;1095;4309407;Guaporé;RS
2026-07-05;1096;3202108;Ecoporanga;ES
2026-07-05;1096;3203908;Nova Venécia;ES
2026-07-05;1096;3204252;Ponto Belo;ES
2026-07-05;1097;4308102;Feliz;RS
2026-07-05;1099;3514809;Eldorado;SP
2026-07-05;1099;3542602;Registro;SP
2026-07-05;1099;3551801;Sete Barras;SP
2026-07-05;1100;4314787;Ponte Preta;RS
2026-07-05;1102;3513900;Divinolândia;SP
2026-07-05;1104;3304128;Quatis;RJ
2026-07-05;1106;2904753;Buritirama;BA
2026-07-05;1107;5200258;Águas Lindas de Goiás;GO
2026-07-05;1108;3136108;Joanésia;MG
2026-07-05;1109;4301958;Barra Funda;RS
2026-07-05;1110;2911402;Glória;BA
2026-07-05;1111;4312443;Morrinhos do Sul;RS
2026-07-05;1113;3141405;Medina;MG
2026-07-05;1114;3154507;Riacho dos Machados;MG
